"p1" "p2" "p3" "p4" "p5"
"125" 0.332728785753756 3.47916140794108e-09 0.314185826863334 0.0366745214567451 0.253454458866731
"126" 0.395378771911663 0.150622523016837 0.278648804471881 0.135346503856129 0.0218747896330642
"127" 0.0760442853737229 0.0509565518668245 0.300127367223469 0.316264755943833 0.379056917137012
"128" 0.736204098930243 0.0502626297307065 0.195490107592315 0.135533036098041 0.0316909002757511
"129" 0.140695707737632 1.60463303496545e-09 0.320406237397424 0.221275692345612 0.39403889599853
"130" 0.206814629984389 0.276689109967077 0.141652729694119 0.263607401550656 0.0421628200026477
"131" 0.107915225262977 3.21913203208823e-09 0.254078543102264 0.250887939590684 0.32223758868151
"132" 0.0325078807976911 0.16442822338565 0.292305560494564 0.379878174111684 0.152188614243582
"133" 6.01417473224425e-10 3.57948101152142e-09 0.108554849115684 0.520484989121227 0.380015861115455
"134" 0.0728893586803923 0.182558627423986 0.0882562586996527 0.305878269564671 0.21170188008252
"135" 0.533354825886022 0.103108634602467 0.220277355563101 3.75343355403802e-09 0.224904397740906
"136" 0.771506698758315 0.476187429865582 1.32274213495959e-08 0.0529958159604752 2.10956027561276e-09
"137" 0.093736653218525 0.630535192359139 0.449336242619004 0.0214188995516346 0.0628712511407094
"138" 0.0209167024513752 0.0705718928951564 0.472302973242829 0.228176738661985 0.176917212043286
"139" 0.0422381177352786 0.0438304058201526 0.352350250952122 0.322867824912829 0.226649857257967
"140" 6.77410490833681e-10 0.0136222817072631 0.314318289710877 0.623129424177926 0.153430754644549
"141" 0.177833559225353 0.3956482184694 0.275355030189397 0.121644038039778 0.0198604438693561
"142" 1.48385066674002e-09 0.246500313850906 0.473282372352467 0.382995411910942 3.31650667849617e-09
"143" 1.5365911876765e-09 0.30051034144885 0.197972043514002 0.495272929114531 0.0418609910120152
"144" 0.211486609564189 0.236985620268364 0.341829116182604 0.167943992947283 0.0502009072261901
"145" 3.29055443154029e-10 0.0489776152040591 0.487241992654578 0.113395474718803 0.475487107837992
"146" 1.0445524823524e-10 0.0602719654417434 0.463890521570216 0.0893619070659917 0.605447269527344
"147" 0.15086151606461 2.83211912912274e-09 0.67613144991737 0.130148589195483 7.04207451102702e-09
"148" 3.40430015863994e-10 0.111173313629402 0.516938978914374 0.14008932723946 0.311072788048806
"149" 0.300748883394429 1.79305774659531e-09 0.0586320942731183 0.362436086274432 0.410349988508316
"150" 0.0779019216884453 0.676194723615815 0.195327638391085 0.160895580750374 5.90827516079795e-09
"151" 0.182656854681589 0.369097835308683 0.405440132455197 0.0946060577570516 0.0301386471286284
"152" 4.74588743008525e-09 0.165104378602808 0.270049539621712 0.628548231736051 2.75529859146345e-09
"153" 0.0321523351390701 0.347445144278209 0.383895763468631 0.188962054944269 0.0575686653874204
"154" 1.15186230606519e-09 0.0818950288075508 0.253401549407957 0.216511681283073 4.11503523619328e-08
"155" 0.681002820669264 0.0569754141732531 0.277025415095565 0.182377997170259 3.19090258796869e-09
"156" 0.0382960314298198 0.0364292941876283 0.298079831294428 0.353274694650318 2.65573068907632e-08
"157" 0.234367515902172 0.184669100719023 0.123161661593411 0.269743050618875 0.0430624952560538
"158" 0.311822470914253 0.151837554136167 0.474852789821251 1.21103655948317e-08 0.0256684982469395
"159" 0.421936622121581 0.0576028357780739 0.352811250785756 0.0436619540149376 0.230043949709126
"160" 1.79454140691405e-09 3.43310097165294e-09 0.416090771485493 0.144484164025065 0.238079162353124
"161" 1.2386774867607e-09 0.0647674092185748 0.306290088388589 0.302411392078574 4.23166570117905e-08
"162" 1.64770045513583e-09 0.766140187775748 0.159474859033512 0.318897572297651 1.60916882912516e-09
"163" 1.39792258883313e-09 0.33165260058578 0.510548805931523 0.281998495708049 2.73385190065447e-09
"164" 0.548641232569535 2.22044604925031e-16 1.37575479585657e-09 0.544223473064687 5.67283222976512e-08
"165" 0.0382151911391435 9.1972494488936e-09 1.01436349634316e-08 0.999999985490512 3.7276125461155e-09
"166" 0.0218068148610395 0.363670315763775 0.221362292011664 0.245186871314268 0.123062990799907
"167" 5.7228136732916e-10 0.648085217017707 0.183121653045308 5.77733739157142e-09 0.370299984756618
"168" 0.0368804201686704 0.403014406106669 0.255101113387401 0.129964869965308 0.164875384266797
"169" 0.0405317389870308 0.0812591356569051 0.399954948908186 0.0213096693221035 0.564039291711768
"170" 0.276534067243977 0.369209779376132 0.140401455296061 0.181645005640585 0.1055899627992
"171" 0.507806380254512 0.192504339059145 0.188415626876523 0.146981512035218 0.0851330357060128
"172" 0.0814532294549297 0.0802707092412727 0.175387744765221 0.175715161142015 0.309852029575746
"173" 0.0394234674902628 0.0788463006041581 0.248637749633646 0.444752383922669 0.125779867597848
"174" 0.34337119201191 0.0781947100112589 0.406998276749849 1.9626108665914e-08 7.86336066383229e-09
"175" 1.83370532967178e-09 8.07686500232838e-10 0.406998276749847 0.431994786934448 0.23564425612349
"176" 2.08173974631503e-09 0.0600845977632262 8.72396048946095e-09 0.452004183832045 0.378625968531992
"177" 0.0461996033453817 0.0738662588910835 0.255696916566396 0.298229825812457 0.227876376065562
"178" 0.114089877281982 0.0650755879670284 0.297070076802724 0.169731557492713 0.250647396662389
"179" 0.524055805636112 0.0712905765558049 0.428608275930712 0.0439804601112885 0.0558440348781139
"180" 5.58543243098159e-09 0.471544626263179 0.138391309770816 0.342923288782065 9.1217760243266e-09
"181" 0.394921783389165 0.250692450525603 0.137780857073577 0.180383650038801 0.026718568677852
"182" 0.205503683052157 0.2055974783568 0.226882727405467 0.317268419718594 0.0311239626289678
"183" 0.0208420980454456 0.247647485996494 0.299786023414851 0.325613013880473 0.119761522176281
"184" 3.86396058347579e-10 0.999999992821753 9.68481432035405e-09 1.96383567694338e-08 1.92247030449672e-08
"185" 0.0459708641000173 0.364424355457257 0.379024504616377 0.124075445563293 0.117500045017351
"186" 0.104955456626256 0.251670828435165 0.480029566102596 1.04605145650972e-08 0.106741785261249
"187" 0.0460951628887703 0.0630738131529228 0.0490531769958531 0.760144657034465 0.180382605156038
"188" 0.195525500745663 0.152252080449852 0.118954837481455 0.420734173500632 0.0817347258330477
"189" 1.404394962366e-09 2.33517142908185e-09 0.213945045167375 0.817358395684615 5.81382281800553e-09
"190" 0.0637200717777744 0.094543876686996 0.143617585860214 0.554953571941529 0.138301790166946
"191" 1.01450419438367e-09 8.76032748231073e-09 7.4658834691675e-08 0.438557628978129 0.0873966613756537
"192" 1.85335798097264e-10 3.20376078379708e-09 0.83110523155522 0.362937023814829 0.0298748012167351
"193" 5.82537245037135e-10 0.0793084954307241 0.274445513797549 0.121272736944343 0.603970823725238
"194" 0.119375579479408 0.159697624085427 0.188044642684026 0.29588902711667 0.136784316311368
"195" 0.0168646788720003 0.127311612674316 0.11486173211596 0.106146638701195 0.648520112920309
"196" 1.17959933967876e-10 0.0254813185143463 0.481472437161663 0.208434065434651 0.507496480703079
"197" 2.13034625120491e-09 0.431298501695033 0.0537041936291536 0.442977214692944 0.0123097597679302
"198" 0.0401058047995107 0.102238207112037 0.43283447776584 0.219912802185528 0.077968384433277
"199" 0.056295280695563 1.88090288040378e-09 0.103773863686723 0.282181817761767 0.624042666269925
"200" 1.74410371057742e-10 0.0313167921015903 0.12542287012247 0.552725604151834 0.568904906982391
"201" 0.0700525767295363 0.0552781608939244 0.276585875017828 0.522864741277338 0.0687980549993788
"202" 0.169323923447627 0.0858804830034167 0.269052764134904 0.151639690883326 0.177861496989625
"203" 0.0586452757936281 0.0407239183188072 0.342675102171201 0.359201322113949 0.1986729780131
"204" 1.08525246490222e-09 0.0509196334486662 0.074612422581076 0.557058425213926 0.445122875522396
"205" 1.21544324412558e-09 0.106501055311649 5.51534267030183e-09 0.900302968517958 9.14669937873875e-09
"206" 0.423652759412859 0.0355205094821209 0.285604722732411 0.14540463508058 0.0566998882653302
"207" 0.189917578524957 0.142800110182083 0.0287926195439167 0.294896597436279 0.426663061977515
"208" 8.19591918759911e-10 0.0779799680998848 0.0784507396460257 0.602741807178691 0.348454304609819
"209" 0.0456361043011547 6.76477187046558e-09 0.117264079362772 0.36520527302395 0.371754816177857
"210" 4.781823525676e-09 2.22044604925031e-16 8.48092176562463e-09 0.999999992412819 3.74097447060808e-08
"211" 0.999999940028256 2.22044604925031e-16 2.95599671252127e-09 0.660317613579725 5.89716485240193e-09
"212" 0.12021405074802 3.31231945604307e-09 0.0413009169842744 0.806153425071885 0.107396290371615
"213" 0.052021222296724 0.291616442183006 0.217207055986843 0.296797697549907 0.0906661337339704
"214" 0.111594010258446 0.259165606392682 0.247517479827493 0.155169271305266 0.168313926512909
"215" 0.333564021040276 0.263324035185253 0.211865311675699 0.189133149177834 0.0604035104215703
"216" 3.27174119382581e-09 5.43704182707754e-09 0.0749436051069107 0.600338374646687 0.14491441914801
"217" 1.82514184604782e-09 4.54098191772349e-09 0.453822990006409 0.441863362104275 0.0430464020154648
"218" 0.430017501629537 0.220292489908693 8.29953415832032e-09 0.460749819659589 0.0398366030623551
"219" 0.0627417780830294 0.0785792377739907 0.0786548242210909 0.261595350551149 0.507744289608034
"220" 0.0318288866021753 0.170075667771883 0.0984314697786379 0.374994592959031 0.243636864598108
"221" 0.0144161218655145 0.226361277341752 0.0540917565895749 0.430265306486771 0.353687383680509
"222" 0.0148904858400866 0.578142354156101 0.241244540428546 0.113970990747443 0.142598063295335
"223" 3.55882595168463e-10 1.11962497662507e-08 0.645215394555194 5.75753167139125e-09 0.283122662049206
"224" 2.43728769401275e-10 6.19730163256794e-09 7.83612523504891e-09 7.51643944375292e-09 0.999999994065332
"225" 0.203392885142882 8.3983932877808e-09 0.506199228666763 4.69323540207543e-09 1.38286701826893e-08
"226" 7.65739522925663e-11 2.34184366565879e-08 0.714522935154952 0.308367172180163 6.1967352063248e-09
"227" 0.162330006796894 1.08117208521721e-08 0.292036492745663 4.96030598549746e-09 0.359991579717932
"228" 1.20847028487237e-09 2.05786415184459e-09 5.85600440772682e-09 0.555909998504098 0.620805110217756
"229" 0.223158980848291 0.160338638785576 0.290664040682399 0.227479167729685 0.0431207442652136
"230" 3.37919667063913e-09 4.87972255233294e-09 0.11754979930238 0.298332757126184 0.346808225070967
"231" 0.0939681274503178 0.164726635108965 0.244078175083156 0.0924139346527385 0.300490856434849
"232" 0.0345065263126649 0.0909138135068837 0.192160436951643 0.336071084921532 0.313610916412491
"233" 0.02543836486495 0.648271440029476 0.219891584414417 0.304286791143615 4.37905981038054e-09
"234" 0.0762114418895744 0.316583142260937 0.141446295594912 0.441860680720474 0.0509844996031104
"235" 0.079958109895085 0.187684020826285 0.364415611349935 0.33612554913839 9.087386145326e-09
"236" 0.0925593322022341 0.0851077360255814 0.250403871458006 0.225910589924891 0.302441418582067
"237" 0.157148004452781 0.0632796966018878 1.3729962236795e-08 0.188089042007357 0.457538584342301
"238" 0.116717391485951 0.161963724835372 0.19914517871152 0.256208251353575 0.143795124623106
"239" 0.0537059573408114 0.169265071898975 0.201268120641484 0.28179813869122 0.119517696019721
"240" 0.0625508504838232 0.407486294027406 0.164901864552882 7.80600708232174e-09 0.41629538500417
"241" 7.81298694013339e-10 0.229213754870298 0.185230864914689 0.213438745079457 0.377289526838019
"242" 4.01910028024281e-09 6.34462950255199e-09 0.194587598972658 0.334335721234751 0.161724841983495
"243" 0.542002503972518 0.305461532792041 0.0967760816110699 0.0927769243383325 0.111115516881676
"244" 0.522204080682096 0.611641349092334 0.0512128692434574 0.0868703402317739 0.0289818980155152
"245" 2.22044604925031e-16 0.158340563918977 0.134068791536688 0.28716428031137 0.632430026018647
"246" 2.22044604925031e-16 0.134611964443883 0.0963814911989705 0.523615284936517 0.273547209329839
"247" 5.1452075851041e-10 0.0386546047155984 0.174020297196596 0.267873428030183 0.586148045568317
"248" 0.346993128955536 0.408069806073421 0.180156345330289 0.104216151167192 0.0328761319543702
"249" 0.0599066103473891 0.159168968191938 0.148713327620659 0.290648455567939 0.334245727826249
"250" 0.0146891369830555 0.232126219912794 0.128536090205783 0.150278965103698 0.60123489022663
"251" 0.134833429968537 0.125991342134481 0.223161431518041 0.166212210743914 0.262812401262449
"252" 0.166183738570403 0.167809790505658 0.39017421425271 0.0885256864237945 0.140842763498566
"253" 0.565641333959087 0.207169645074412 0.176964428506874 0.0774795593488935 0.0832715567263464
"254" 3.32040637341889e-09 2.51218232266004e-09 0.0743118417234567 0.537736112353733 0.298879023984843
"255" 0.0480521244254809 0.0310456164387448 0.270187897137292 0.0363538932332824 0.760402408800224
"256" 0.0544823714546858 1.90275233954423e-09 0.571542413223159 0.21256221700768 0.117230427965545
"257" 0.029851509775211 0.255106206110161 0.343394778953232 0.127638281448442 0.0786189716289451
"258" 0.0430964458604463 0.0912397446215933 0.147409464922376 0.411190382421314 0.328426176059242
"259" 0.261832779028175 0.202637464107055 0.117684060535516 0.113828742321364 0.137297399628519
"260" 2.94665329915302e-10 0.335750586730175 6.81222845389707e-09 0.649494015340839 1.74982981325052e-08
"261" 7.18251089330561e-10 0.124685082241917 0.162321133569909 0.223745639660267 0.527540146062492
"262" 0.139792706240448 0.381753552158007 4.10529109592209e-09 0.321394237139864 0.235382898071417
"263" 0.0756543701404847 0.0597418176761719 0.279914264908278 0.266019589112845 0.28906661654045
"264" 0.0424781296825229 0.0251593532447958 0.144054421751912 0.415832632906139 0.492043691721456
"265" 1.74289745483528e-08 2.22044604925031e-16 1.02880511766802e-08 0.520431353035257 0.0280755720954309
"266" 2.82374681924204e-10 0.191307204362053 0.225412928074129 0.109894987830944 0.444562491726344
"267" 4.1828921664088e-10 0.391414369191563 0.239811929553316 0.164614780698434 0.317544454703297
"268" 0.0796456897874253 0.101051387142032 0.227398647978497 0.143141049361516 0.423847875251118
"269" 0.678172197341949 3.95047051998662e-09 0.165607916980518 0.0574205977027636 0.287833969759792
"270" 0.553482115642255 0.0650997853226125 0.508524151535123 0.0473423203920071 0.0424191758225552
"271" 2.83616530270371e-10 0.108586824245599 6.64342261116857e-09 0.507872209951786 0.438578526630445
"272" 5.10065472643528e-10 0.722188735302327 0.339851415937264 1.3488954165543e-08 0.122170271076896
"273" 0.298214914497849 3.70735939101157e-09 0.201843783354465 0.301518341070398 0.181993620964933
"274" 2.74017659452596e-09 0.322885720694807 5.54802060634051e-09 0.999999984425802 2.22044604925031e-16
"275" 0.164977226909165 3.01998809517187e-09 0.34650939436593 0.396509898133927 0.0895547122660599
"276" 0.0947075315068375 0.285955408898377 0.138549861810155 0.164907318049512 0.163355183855311
"277" 1.49109986168966e-09 0.245837942877362 0.210857943417515 0.481120287157668 0.0568628003129494
"278" 0.0319934598942654 0.266048478238958 0.232346298569633 0.0948993173215427 0.276418596747356
"279" 1.47700049625374e-09 0.0710430596568375 0.338092572724088 0.504589281508106 0.0609228733597769
"280" 0.809560855761041 0.159676719325659 0.183098455726317 2.22044604925031e-16 1.85239659544145e-08
"281" 0.319666977247914 0.139070238996281 0.2889105966279 0.539465891231311 1.44075059080436e-09
"282" 1.091462480264e-09 0.114423991400538 0.229222745132457 0.581686336691955 0.0590117555906051
"283" 0.576238640589489 0.38145067175924 0.0604414740885341 0.201084927440896 0.0117407833546806
"284" 0.0661386832261509 0.414815377315798 0.319090310662895 0.224310254340702 0.0313964374249014
"285" 1.22965663914807e-09 0.0531587489906823 0.134770927325541 0.311338560287527 0.322188760929589
"286" 0.184691314780345 0.0504053377174647 0.0809463435462554 0.244493548252821 0.491598579135653
"287" 0.101685453780504 0.0872331661771528 0.456317560242143 0.172409508571526 0.226724770512501
"288" 0.244657545693146 0.164283435888923 0.362769797467289 0.0939546528994432 0.149627288281038
"289" 1.53771360153475e-09 0.53191025332839 7.44966181029206e-09 0.487209730010117 7.20569866271839e-09
"290" 4.54732758989967e-10 0.0591011511284446 0.319592935147937 0.23289532737202 0.505095159813269
"291" 0.143883680241066 1.76392100970311e-09 0.10498421556531 0.254300121540203 0.475865142108517
"292" 0.0740747160612855 0.287246346245661 0.191783814075884 0.289809949253807 0.0510218439893852
