"V1" "V2" "V3" "V4" "V5"
"64" 0.222562341309397 0.209862107390429 0.226480321028572 0.171200481064051 0.16989474920755
"65" 0.18279961307466 0.192612050062061 0.201227096510294 0.210347476806243 0.213013763546742
"66" 0.187843069396058 0.189581045726624 0.208428783381001 0.214395319838244 0.199751781658073
"67" 0.176889618328441 0.202749313877759 0.216982967495053 0.210847913659316 0.192530186639431
"68" 0.216078720500271 0.196129196251532 0.238238773491434 0.17481686084188 0.174736448914882
"69" 0.182867482428299 0.182874292797571 0.220137605046852 0.221821016944707 0.192299602782571
"70" 0.188208916490183 0.192767877162693 0.214038022731684 0.218143229888096 0.186841953727343
"71" 0.181750189168264 0.182011691866893 0.221385069339918 0.212333251978049 0.202519797646877
"72" 0.182143488487089 0.203452025269193 0.186982232436117 0.196996657011269 0.230425596796332
"73" 0.180688087887217 0.188547805415817 0.206735177610483 0.200029645490771 0.223999283595712
"74" 0.180069264571376 0.189294887765825 0.219983767897952 0.193821817979241 0.216830261785605
"75" 0.187351471551757 0.192767633240934 0.223484414178914 0.194740067698663 0.201656413329733
"76" 0.192624363133028 0.203914708812196 0.211922027085319 0.186702802560797 0.204836098408659
"77" 0.187243030122069 0.196478686320781 0.207098142631083 0.220094326711346 0.189085814214721
"78" 0.183813559658836 0.188825880798314 0.211869725871956 0.222366170678611 0.193124662992283
"79" 0.203453805683349 0.21429732187132 0.210293367511352 0.189345277945071 0.182610226988907
"80" 0.182662291294848 0.193112608421139 0.228165193038314 0.211566442114496 0.184493465131203
"81" 0.187986308736846 0.19151849239992 0.217718314141848 0.209138553810164 0.193638330911221
"82" 0.198305779223639 0.213766792205856 0.205066820713131 0.200304777790105 0.182555830067268
"83" 0.20716872276449 0.183397523028109 0.224453343414169 0.190708583329884 0.194271827463348
"84" 0.187812311189011 0.219487059230057 0.22169962010238 0.182935353329793 0.188065656148759
"85" 0.182922886683038 0.196686042404501 0.202542065537851 0.22791686982899 0.189932135545619
"86" 0.194858258739841 0.203515111863338 0.205706678115455 0.206800110504003 0.189119840777363
"87" 0.202049580272084 0.210519131291698 0.209078405654095 0.19215451720042 0.186198365581703
"88" 0.19280231137447 0.201943854113905 0.202710853443027 0.211360369887654 0.191182611180944
"89" 0.178428387610908 0.183410667476245 0.228851909514852 0.200651083306645 0.208657952091351
"90" 0.18838689007934 0.205609491278791 0.223110435607005 0.19306993841607 0.189823244618795
"91" 0.181980421573088 0.18212473969002 0.242609190611803 0.191183138098063 0.202102510027026
"92" 0.175759088066085 0.177343422153328 0.20566910000993 0.22399471597316 0.217233673797498
"93" 0.180692101077285 0.190649443294156 0.209432506444759 0.19690449033768 0.222321458846119
"94" 0.174829637681049 0.178187650089359 0.193874519585649 0.222203209690137 0.230904982953806
"95" 0.172558186602972 0.174702427779244 0.200939471628789 0.198065111543319 0.253734802445675
"96" 0.17688553420838 0.199262636892721 0.204662646750843 0.205651033107004 0.213538149041051
"97" 0.184841833031228 0.213862834200943 0.202517065576278 0.200795942737211 0.19798232445434
"98" 0.181324072104278 0.198594636209962 0.208299098599114 0.198203035409764 0.213579157676883
"99" 0.177622884980226 0.176574334616202 0.193020927165251 0.209324952933997 0.243456900304324
"100" 0.193584507945595 0.184459998191993 0.201352744110862 0.21374170745665 0.2068610422949
"101" 0.197364964473248 0.182656458665593 0.203168204824411 0.208878112927285 0.207932259109463
"102" 0.18492950619296 0.187868302024209 0.220447232871794 0.208184294384182 0.198570664526855
"103" 0.182488913839173 0.187525610981944 0.220284433497037 0.220272656904485 0.189428384777362
"104" 0.183902002168859 0.191891574953547 0.204808134531753 0.22066339198122 0.198734896364621
"105" 0.184300228596524 0.192470963033175 0.211796681116371 0.213872235361695 0.197559891892237
"106" 0.186464629901879 0.207803062039862 0.200681314156867 0.209203106487223 0.195847887414169
"107" 0.18382387681412 0.195509144051705 0.207415902570137 0.219024135935899 0.194226940628139
"108" 0.181326422742026 0.179132745904 0.242094691986569 0.202282091707212 0.195164047660193
"109" 0.183673100404865 0.188673714733999 0.212223658127573 0.221219315078368 0.194210211655195
"110" 0.189468942285731 0.188093690821221 0.2205135290665 0.199900145826699 0.202023691999849
"111" 0.177095411159053 0.195742435131245 0.230104918243269 0.213410893679663 0.18364634178677
"112" 0.183239689605437 0.195270024281888 0.194105568948356 0.221655357684573 0.205729359479746
"113" 0.189765721432232 0.187362315237531 0.207042124565166 0.19784001908563 0.217989819679441
"114" 0.210789633564233 0.17093587921156 0.205636990289967 0.241702610930576 0.170934886003664
"115" 0.178772363387765 0.177219674082295 0.229849706581544 0.236939744247864 0.177218511700531
"116" 0.172860245653192 0.214374875823788 0.238543222702359 0.191316098029492 0.182905557791169
"117" 0.190250396471537 0.209513641896942 0.208589024748548 0.194236749303669 0.197410187579305
"118" 0.189234504622913 0.192462312661234 0.207515604817585 0.203988457254438 0.206799120643829
"119" 0.188731273726739 0.202907661981086 0.187614107831223 0.199156828902506 0.221590127558445
"120" 0.218793110071606 0.192589776032696 0.193569173850303 0.198036637935213 0.197011302110182
"121" 0.18697436249322 0.19076089446062 0.227604863287446 0.200106765311345 0.194553114447369
"122" 0.188132439874957 0.190426098363624 0.22397208562427 0.194129136187938 0.203340239949211
"123" 0.183871751604341 0.190659073703871 0.212496058688714 0.196089577291759 0.216883538711315
"124" 0.201638137421622 0.200248742548952 0.219999590802248 0.189425645114192 0.188687884112986
"125" 0.183443249148494 0.188950539200874 0.20927196427768 0.202401675001835 0.215932572371118
"126" 0.205840100536751 0.187227279759853 0.207003132008945 0.190380606880449 0.209548880814002
"127" 0.201792977328401 0.189344393966366 0.193524728065526 0.194262856624636 0.221075044015071
"128" 0.174434669056043 0.17690902210344 0.18838610305766 0.181504046399276 0.278766159383581
"129" 0.183342620535259 0.180808240190493 0.206904459077521 0.186589909995493 0.242354770201234
"130" 0.163197602728855 0.169500110649932 0.165927300693692 0.192715170666929 0.308659815260592
"131" 0.180412192885887 0.202873791106791 0.195595276375731 0.205115071656789 0.216003667974801
"132" 0.217607908135116 0.197762855726412 0.197309574069863 0.195573176422908 0.191746485645701
"133" 0.187856293853132 0.188101397938401 0.21119687672745 0.199208717789447 0.21363671369157
"134" 0.175430052531046 0.180600753694765 0.19926487090733 0.200872892922406 0.243831429944452
"135" 0.181287079149817 0.183135027764947 0.222839193109871 0.202781082983181 0.209957616992183
"136" 0.187744714718661 0.190662645311941 0.218817147257493 0.197967819155159 0.204807673556746
"137" 0.179831044471779 0.183533662417993 0.187894684091936 0.198743726587011 0.249996882431281
"138" 0.182199277490358 0.215123155595233 0.223273370978333 0.196531247422948 0.182872948513129
"139" 0.204754664229019 0.188586700799111 0.195877134732731 0.199088925107034 0.211692575132105
"140" 0.20153140490561 0.196421173244644 0.20066753333415 0.18976329152954 0.211616596986055
"141" 0.179910546748146 0.189843882392323 0.206055251881935 0.192132542225988 0.232057776751609
"142" 0.17829735837454 0.194611212215736 0.211388711232776 0.206427510675021 0.209275207501927
"143" 0.182351214221043 0.184585539949819 0.213956866005749 0.203839153604003 0.215267226219385
"144" 0.175499165971709 0.198344670163708 0.183568221102334 0.209861839065526 0.232726103696722
"145" 0.230377386305072 0.198257304092992 0.18184765922802 0.201876372049468 0.187641278324449
"146" 0.178945751986024 0.180764586666154 0.181464358625364 0.207321204382968 0.25150409833949
"147" 0.246790442891473 0.198835890435846 0.177466074315123 0.17498381374825 0.201923778609308
"148" 0.179906932893498 0.18925720108646 0.195925989163278 0.240301220735545 0.194608656121219
"149" 0.267595051694861 0.17768962862984 0.187605162733956 0.177708329796337 0.189401827145005
"150" 0.186703338807604 0.188475085533553 0.216772738027325 0.2145326401757 0.193516197455818
"151" 0.186612318649552 0.189351593123867 0.204667239720805 0.227424209451731 0.191944639054046
"152" 0.174443368682638 0.182703646505289 0.231743702772277 0.220633404811592 0.190475877228205
"153" 0.198340903501896 0.18068139265274 0.172488040450875 0.26777714774099 0.180712515653499
"154" 0.182533816662344 0.188431953681613 0.219708950981877 0.202392183286204 0.206933095387961
"155" 0.186690770014432 0.197724457179862 0.215001529316646 0.203927079595896 0.196656163893164
"156" 0.180683097046247 0.185256986028491 0.201257925328029 0.204306071400042 0.228495920197191
"157" 0.186504009156281 0.191060372596966 0.229862293155687 0.200800649656512 0.191772675434553
"158" 0.178833353261743 0.195301063554803 0.234777049135168 0.206465195456055 0.184623338592231
"159" 0.183379870236898 0.189670748754413 0.231674249669409 0.194651865478797 0.200623265860483
"160" 0.179458698889933 0.183331391401466 0.215005589029011 0.223867420643663 0.198336900035926
"161" 0.195769871109439 0.18195375235529 0.222777234108757 0.194145864594189 0.205353277832325
"162" 0.175278219553986 0.17635246503871 0.183254090853464 0.185042911364035 0.280072313189805
"163" 0.183929402762819 0.188053764510542 0.222425272760333 0.201329763842864 0.204261796123442
"164" 0.186406942044281 0.192128404835892 0.221678796223696 0.195187638519116 0.204598218377016
"165" 0.185089280646814 0.178811509968049 0.217997796219011 0.181627583463872 0.236473829702254
"166" 0.1998451172134 0.186325466184033 0.237763445309488 0.18760652678962 0.188459444503459
"167" 0.221460384671073 0.222708109190949 0.198368603064045 0.177978813828505 0.179484089245428
"168" 0.177533948616004 0.187112610906301 0.189366209625869 0.241367663879457 0.204619566972369
"169" 0.170190369082985 0.174928752345681 0.180862636137333 0.263088427815364 0.210929814618636
"170" 0.183420402513643 0.198372798892381 0.197034679136204 0.236947036784797 0.184225082672975
"171" 0.185634369137945 0.219439204597082 0.197345329709697 0.204735213434769 0.192845883120507
"172" 0.176727485984293 0.183141036743835 0.195303814587498 0.243511472852975 0.201316189831398
"173" 0.216959167289119 0.1925133996587 0.19471727261354 0.184848788143054 0.210961372295586
"174" 0.181355898133544 0.182590424959289 0.210772896633079 0.219232241762775 0.206048538511313
"175" 0.185506055978365 0.183944974306586 0.205013413815474 0.215393876984907 0.210141678914667
"176" 0.186465791459182 0.203508442236239 0.209418656940069 0.200935608167535 0.199671501196975
"177" 0.177522879385319 0.267726530533258 0.192940164930778 0.183998831631277 0.177811593519368
"178" 0.187173088320588 0.243169548269994 0.20327943322586 0.185111226961244 0.181266703222313
"179" 0.184442208238267 0.185346199219022 0.205306525533478 0.209995411103993 0.214909655905239
"180" 0.167793758327935 0.171683059349113 0.174784197322622 0.198278981200043 0.287460003800287
"181" 0.179998116120533 0.195909961133702 0.187804125017235 0.242095382854581 0.194192414873949
"182" 0.169997362068289 0.176987920660356 0.185841153624392 0.225230397711143 0.24194316593582
"183" 0.173398606113982 0.214426106208929 0.174005847743612 0.208223232814825 0.229946207118651
"184" 0.181652815614242 0.209660002467532 0.197369333394474 0.215679321225275 0.195638527298477
"185" 0.168731308021725 0.177487280343128 0.181083992696093 0.217472070711538 0.255225348227516
"186" 0.189086968007609 0.185328719641832 0.188419991904989 0.206895291476967 0.230269028968603
"187" 0.189891649937831 0.196288898716176 0.221578583476674 0.189953300590874 0.202287567278445
"188" 0.200153742723004 0.185370295820323 0.188847853147161 0.207877953841516 0.217750154467997
"189" 0.177820790426552 0.182949585734458 0.211690096860854 0.184024620857986 0.24351490612015
"190" 0.178979582933728 0.205964179566169 0.23665684694026 0.185456671865081 0.192942718694762
"191" 0.184578302827735 0.196084410866753 0.211027513662817 0.215175392407754 0.193134380234941
"192" 0.185111144666724 0.191306579056421 0.210059233428201 0.216453563914168 0.197069478934486
"193" 0.165075126904594 0.165271541140132 0.211054117170571 0.205580992713135 0.253018222071567
"194" 0.175061716847524 0.1964982492447 0.232437094473009 0.215113051883792 0.180889887550975
"195" 0.177379646344879 0.177378423661089 0.221420638272356 0.215268979527305 0.208552312194371
"196" 0.17714903617059 0.187457908319402 0.234907619162603 0.202658130726206 0.197827305621199
"197" 0.186984585567001 0.187175631822352 0.214061267187887 0.199627243824623 0.212151271598137
"198" 0.18321180456199 0.20323091088967 0.206309474607708 0.192611562486634 0.214636247453999
"199" 0.179253760013115 0.1933699716009 0.217754235978661 0.18653968990382 0.223082342503504
"200" 0.187633766219948 0.241439517248681 0.203693603722093 0.185374500491426 0.181858612317852
"201" 0.190423762124551 0.198724078597703 0.226519712572369 0.189941854286665 0.194390592418711
"202" 0.180864585840333 0.196912189845889 0.228998725996885 0.186142295319375 0.207082202997518
"203" 0.194733837410532 0.204299849403975 0.220685536741683 0.187397938014635 0.192882838429174
"204" 0.174063701354093 0.19053999141615 0.184719960137164 0.231278636500469 0.219397710592124
"205" 0.179787059471684 0.218555392361277 0.1911039465542 0.199523099003424 0.211030502609415
"206" 0.174562128700964 0.198922622430478 0.194060834875323 0.233453328151116 0.199001085842119
"207" 0.174368011481714 0.198229865431919 0.176967981990855 0.234496460818854 0.215937680276658
"208" 0.164199570184165 0.206998026643628 0.170321049028843 0.267892729815863 0.190588624327502
"209" 0.190356013913161 0.178054900201129 0.213016607389301 0.225494750099506 0.193077728396902
"210" 0.179669506004163 0.182178316851156 0.215752312180093 0.22826384202466 0.194136022939928
"211" 0.180014314245844 0.180014494170264 0.201652847011983 0.214500236309974 0.223818108261935
"212" 0.183965583540769 0.18680226663892 0.224539640586051 0.205422553768643 0.199269955465618
"213" 0.184661287547284 0.19604454283168 0.21381443011198 0.208582820015464 0.196896919493592
"214" 0.179594855546104 0.176735679650339 0.244372703006213 0.19232284643504 0.206973915362305
"215" 0.189831324066835 0.187809154257343 0.211416583070255 0.204013821140777 0.206929117464789
"216" 0.182710122591995 0.183570121681038 0.225490321396995 0.211946752575409 0.196282681754563
"217" 0.182015933729806 0.184398132907679 0.221407714846453 0.199136805256728 0.213041413259334
"218" 0.186916281350708 0.188968573815968 0.209986368869654 0.205976848540062 0.208151927423609
"219" 0.205543165696347 0.180174625785992 0.182619571345199 0.210647408419428 0.221015228753034
"220" 0.207929539812986 0.178930819744538 0.183125234531252 0.208786008016984 0.22122839789424
"221" 0.216580915838481 0.184624304870283 0.189374415331999 0.201902726959878 0.207517636999358
"222" 0.199869147268159 0.179723921924185 0.183515645916765 0.196747585071918 0.240143699818974
"223" 0.205871843226494 0.175440959270833 0.177637649594186 0.225275324207316 0.215774223701171
"224" 0.217565667130785 0.235692738500836 0.176395216800695 0.176356612819255 0.193989764748429
"225" 0.174512537942718 0.177805488274268 0.166784917629416 0.166817306412854 0.314079749740744
"226" 0.170143552936843 0.177880343005706 0.16590358272343 0.165983405637589 0.320089115696432
"227" 0.199195220880404 0.178424846068314 0.220279088860729 0.178429665211184 0.22367117897937
"228" 0.17028819811827 0.178403087348499 0.188946368004917 0.212097898274065 0.250264448254248
"229" 0.161287733424417 0.163604742415434 0.181751813956134 0.211781322644626 0.281574387559389
"230" 0.179092498719393 0.190270834397751 0.201508522349561 0.237374339943207 0.191753804590087
"231" 0.174830616595317 0.183776972722349 0.214208590599147 0.21474256120149 0.212441258881698
"232" 0.191678414048134 0.18168727718511 0.211876431495755 0.192186813557681 0.222571063713319
"233" 0.179250317395847 0.183466939213017 0.194949573299696 0.203192417136918 0.239140752954521
"234" 0.178344820199217 0.182754734839021 0.188343505285451 0.21895769812201 0.231599241554301
"235" 0.182304684285409 0.183743115969295 0.19190184412778 0.232787444401743 0.209262911215773
"236" 0.181895662445459 0.191835830770134 0.181990383713785 0.262285941326714 0.181992181743907
"237" 0.186616308344443 0.186616309286596 0.203859334153931 0.204300501047533 0.218607547167497
"238" 0.215828804675756 0.18999805393304 0.197806841663377 0.212647545234512 0.183718754493315
"239" 0.197934260868405 0.18530044224007 0.195956387958136 0.223739694978689 0.197069213954701
"240" 0.227225069867253 0.191353272119124 0.200377721006372 0.201011734452389 0.180032202554862
"241" 0.17963267645726 0.191907855250756 0.208973304814942 0.194527300273891 0.224958863203151
"242" 0.179818025362157 0.186448738110315 0.198780333636267 0.192790218968581 0.24216268392268
"243" 0.192270537740082 0.190094281465813 0.211188657493115 0.200536078514424 0.205910444786566
"244" 0.176291440333504 0.171966163742305 0.18271354322622 0.242113456888695 0.226915395809276
"245" 0.172310049597483 0.180958694656477 0.204962828880242 0.201647173286988 0.24012125357881
"246" 0.203500705546238 0.201652807434115 0.219494002956543 0.188102012818965 0.18725047124414
"247" 0.184030260501603 0.189943535674564 0.226743855916471 0.20078038413773 0.198501963769632
"248" 0.203995590153887 0.197772684274043 0.202896841785865 0.20117767057701 0.194157213209195
"249" 0.175643512694615 0.189340128979776 0.220246404202798 0.197910814553674 0.216859139569138
"250" 0.184560465977845 0.176921791360618 0.235481538844821 0.212698710774063 0.190337493042652
"251" 0.185049852827139 0.187658188176742 0.195250438295299 0.192725403936615 0.239316116764205
"252" 0.182226285756876 0.187091765669408 0.24687146037935 0.207283208271703 0.176527279922663
"253" 0.178596449116752 0.184343954755655 0.251886975551977 0.206776678725462 0.178395941850154
"254" 0.184859247782359 0.184974366815163 0.213722077523903 0.231557405724318 0.184886902154257
"255" 0.262859259185714 0.177326979750049 0.199791059217166 0.180302148652561 0.17972055319451
"256" 0.212296539014575 0.179639937284025 0.206077163343828 0.185761706646333 0.216224653711239
"257" 0.203246447588466 0.205560784751594 0.19747993406839 0.203051195767675 0.190661637823875
"258" 0.194558691969596 0.220649814589805 0.189630673749429 0.207772540239891 0.187388279451279
"259" 0.176705812589086 0.186917778236492 0.196987836949751 0.209749181727244 0.229639390497428
"260" 0.191312233270251 0.21271629578284 0.206302475699229 0.204234955830574 0.185434039417106
"261" 0.204985741295938 0.182640106392437 0.202847062778795 0.214431256922166 0.195095832610664
"262" 0.192461218131127 0.181436297744184 0.190653053252453 0.22721844062152 0.208230990250716
"263" 0.204253207455826 0.18006438312841 0.204356584485952 0.203024301764465 0.208301523165347
"264" 0.192744392801514 0.1918581016568 0.200908369064784 0.202586093033118 0.211903043443784
"265" 0.196936854797564 0.194150293194749 0.204240035013264 0.199780946171819 0.204891870822604
"266" 0.179304253331446 0.179671707152168 0.231740279690081 0.194823006647225 0.214460753179079
"267" 0.186353078541176 0.187411681433131 0.239264310429598 0.200902025196422 0.186068904399673
"268" 0.181721956469397 0.183778682078113 0.230536835764474 0.201068187346695 0.202894338341321
"269" 0.180195457773744 0.180566787220187 0.232528364006267 0.195948556709275 0.210760834290527
"270" 0.186040213939984 0.192161709369035 0.243355894670484 0.194650729138606 0.183791452881891
"271" 0.194515527395341 0.199277103366573 0.223032281100494 0.191796462189982 0.19137862594761
"272" 0.198552203742609 0.195510476199303 0.222743040119894 0.185488498927169 0.197705781011026
"273" 0.203998463310819 0.196656689692979 0.218388212020734 0.186994902988202 0.193961731987266
"274" 0.203735716700961 0.183835000945817 0.201996658261323 0.226684229061631 0.183748395030268
"275" 0.19058492369904 0.191144357157989 0.216720036517208 0.2223236620338 0.179227020591963
"276" 0.16624514648994 0.191283027648577 0.166524089674656 0.200318214310252 0.275629521876575
"277" 0.173480487481329 0.217577507095545 0.173417356146394 0.201543054304178 0.233981594972553
"278" 0.187207549385974 0.227289234070142 0.191017613936466 0.196658708934592 0.197826893672826
"279" 0.18987986434089 0.224039482947143 0.192460327333902 0.195419625139781 0.198200700238284
"280" 0.180490716441287 0.187872656722129 0.216263628130893 0.224193899755617 0.191179098950075
"281" 0.182377942488148 0.179470292419907 0.220305017334086 0.235016772618558 0.182829975139301
"282" 0.181117030634511 0.193231599791674 0.208512773221811 0.228031010598658 0.189107585753346
"283" 0.176745269100491 0.198923925022424 0.197177142155179 0.242763683291012 0.184389980430895
"284" 0.186370260989065 0.192346925255892 0.212717513835078 0.213758214356454 0.194807085563511
"285" 0.191724199044358 0.198661530730106 0.20324070195528 0.218617883208071 0.187755685062184
"286" 0.180425577266012 0.194429308546809 0.203651137212116 0.221892338192972 0.199601638782091
"287" 0.189770097023264 0.203647998025919 0.197596380534991 0.193111234696282 0.215874289719544
"288" 0.185941111299268 0.20626712652252 0.206394872281721 0.222954757057898 0.178442132838593
"289" 0.191717303994619 0.192840683311492 0.213733477212153 0.217480759043598 0.184227776438138
"290" 0.169137152598042 0.200913710047763 0.251193148086509 0.169296184794163 0.209459804473522
"291" 0.167022671305416 0.177627027003357 0.280393238712135 0.167192263114951 0.207764799864141
"292" 0.186667509904039 0.195292632238013 0.210433264522869 0.198030671467257 0.209575921867821
"293" 0.196148934531109 0.194479707286571 0.21533797066661 0.19354772435493 0.20048566316078
"294" 0.209046098496821 0.20710161720901 0.205446095211505 0.186546797571401 0.191859391511263
"295" 0.193136914713987 0.215495346177571 0.214494326073532 0.185376587695007 0.191496825339903
"296" 0.213553493019508 0.1867793450393 0.201476770293124 0.198019517196546 0.200170874451521
"297" 0.198171454936724 0.18493582918608 0.233141265475309 0.198538790782513 0.185212659619374
"298" 0.192080346619446 0.183984811647072 0.2090024928043 0.196847092180352 0.218085256748831
"299" 0.181443655621666 0.186007504607958 0.243677872018269 0.198661492987627 0.19020947476448
"300" 0.179097259985985 0.181662063510639 0.253760247135947 0.19115704348323 0.194323385884199
"301" 0.18217899049873 0.183996138880712 0.199553417338612 0.202590688240276 0.23168076504167
"302" 0.179629547254793 0.184510773242453 0.201667510705183 0.195411729667703 0.238780439129868
"303" 0.1798782268156 0.222356752928763 0.203502753976404 0.2046724930369 0.189589773242333
"304" 0.181400148335096 0.242791843201434 0.208275863114704 0.18615353865017 0.181378606698597
"305" 0.178722348487725 0.22628293412376 0.19235435772342 0.212266764573081 0.190373595092013
"306" 0.189099922138407 0.189225126800752 0.189210124541892 0.199545875395579 0.232918951123369
"307" 0.18685159224492 0.207911121318308 0.232616210728307 0.19467902144908 0.177942054259386
"308" 0.182718483441892 0.227072394407383 0.218590495822429 0.194296783744142 0.177321842584154
"309" 0.180731236853205 0.210445852341841 0.194052974220435 0.199644611892681 0.215125324691837
"310" 0.225766766643802 0.188524109846838 0.188500561451556 0.208769666584527 0.188438895473277
"311" 0.174196516351764 0.217050947147252 0.174374307297471 0.21663723515337 0.217740994050142
"312" 0.208091818040181 0.239096263633215 0.185412476776681 0.180265367383047 0.187134074166875
"313" 0.233375783206363 0.214464225015917 0.186696373834548 0.182631617114057 0.182832000829114
"314" 0.211735624122086 0.218224018557386 0.205986944980633 0.182026706415199 0.182026705924696
"315" 0.179979061089554 0.194418780351896 0.229187554023826 0.208191054159596 0.188223550375128
"316" 0.185480406123957 0.188781871252856 0.25679167549133 0.185650508870512 0.183295538261345
"317" 0.186498010471414 0.194447635698672 0.210343721944875 0.209188159776264 0.199522472108775
